0.000000,-0.845510,-0.363851,-0.599531,0.796648,0.107863,-0.872986
0.010000,-0.835372,-0.361571,-0.593558,0.791555,0.107642,-0.862119
0.020000,-0.825493,-0.359310,-0.587708,0.786454,0.107420,-0.851545
0.030000,-0.815863,-0.357070,-0.581976,0.781346,0.107199,-0.841250
0.040000,-0.806470,-0.354848,-0.576360,0.776229,0.106979,-0.831221
0.050000,-0.797305,-0.352646,-0.570854,0.771105,0.106759,-0.821447
0.060000,-0.788357,-0.350463,-0.565454,0.765974,0.106540,-0.811917
0.070000,-0.779619,-0.348298,-0.560156,0.760834,0.106321,-0.802620
0.080000,-0.771081,-0.346152,-0.554958,0.755688,0.106103,-0.793547
0.090000,-0.762736,-0.344023,-0.549856,0.750534,0.105885,-0.784688
0.100000,-0.754577,-0.341913,-0.544847,0.745372,0.105667,-0.776034
0.110000,-0.746595,-0.339820,-0.539927,0.740204,0.105450,-0.767578
0.120000,-0.738785,-0.337745,-0.535093,0.735028,0.105234,-0.759311
0.130000,-0.731141,-0.335687,-0.530344,0.729846,0.105018,-0.751226
0.140000,-0.723655,-0.333645,-0.525676,0.724656,0.104802,-0.743317
0.150000,-0.716323,-0.331621,-0.521087,0.719460,0.104587,-0.735577
0.160000,-0.709139,-0.329613,-0.516575,0.714257,0.104372,-0.728000
0.170000,-0.702098,-0.327621,-0.512136,0.709047,0.104158,-0.720579
0.180000,-0.695195,-0.325646,-0.507770,0.703831,0.103944,-0.713309
0.190000,-0.688425,-0.323686,-0.503473,0.698608,0.103731,-0.706185
0.200000,-0.681784,-0.321743,-0.499244,0.693379,0.103518,-0.699202
0.210000,-0.675267,-0.319814,-0.495081,0.688144,0.103306,-0.692355
0.220000,-0.668871,-0.317901,-0.490982,0.682902,0.103094,-0.685639
0.230000,-0.662592,-0.316003,-0.486946,0.677655,0.102883,-0.679051
0.240000,-0.656426,-0.314120,-0.482970,0.672401,0.102672,-0.672585
0.250000,-0.650370,-0.312252,-0.479053,0.667142,0.102461,-0.666239
0.260000,-0.644420,-0.310399,-0.475194,0.661877,0.102251,-0.660007
0.270000,-0.638572,-0.308560,-0.471391,0.656606,0.102042,-0.653887
0.280000,-0.632825,-0.306735,-0.467642,0.651330,0.101832,-0.647875
0.290000,-0.627175,-0.304924,-0.463946,0.646048,0.101624,-0.641969
0.300000,-0.621618,-0.303127,-0.460302,0.640761,0.101415,-0.636163
0.310000,-0.616154,-0.301344,-0.456708,0.635468,0.101208,-0.630457
0.320000,-0.610778,-0.299575,-0.453164,0.630171,0.101000,-0.624846
0.330000,-0.605488,-0.297819,-0.449668,0.624868,0.100793,-0.619328
0.340000,-0.600282,-0.296076,-0.446218,0.619561,0.100587,-0.613901
0.350000,-0.595158,-0.294346,-0.442815,0.614249,0.100381,-0.608561
0.360000,-0.590114,-0.292630,-0.439456,0.608932,0.100175,-0.603307
0.370000,-0.585146,-0.290926,-0.436141,0.603611,0.099970,-0.598135
0.380000,-0.580255,-0.289235,-0.432868,0.598285,0.099765,-0.593045
0.390000,-0.575436,-0.287556,-0.429637,0.592955,0.099561,-0.588033
0.400000,-0.570689,-0.285890,-0.426447,0.587620,0.099357,-0.583097
0.410000,-0.566011,-0.284236,-0.423297,0.582281,0.099154,-0.578236
0.420000,-0.561401,-0.282595,-0.420185,0.576939,0.098951,-0.573447
0.430000,-0.556858,-0.280965,-0.417112,0.571592,0.098748,-0.568729
0.440000,-0.552379,-0.279347,-0.414076,0.566242,0.098546,-0.564080
0.450000,-0.547963,-0.277741,-0.411077,0.560888,0.098345,-0.559498
0.460000,-0.543608,-0.276147,-0.408113,0.555531,0.098143,-0.554982
0.470000,-0.539313,-0.274564,-0.405185,0.550170,0.097943,-0.550529
0.480000,-0.535077,-0.272992,-0.402290,0.544806,0.097742,-0.546139
0.490000,-0.530898,-0.271432,-0.399430,0.539438,0.097542,-0.541810
0.500000,-0.526775,-0.269883,-0.396602,0.534068,0.097343,-0.537539
0.510000,-0.522706,-0.268345,-0.393806,0.528695,0.097144,-0.533327
