0.000000,0.728249,-0.065355,-0.531285,0.981367,-0.255501,-0.714287
0.010000,0.720823,-0.065027,-0.530673,0.976620,-0.254908,-0.707144
0.020000,0.713548,-0.064700,-0.530038,0.971862,-0.254317,-0.700142
0.030000,0.706419,-0.064374,-0.529382,0.967094,-0.253728,-0.693276
0.040000,0.699432,-0.064051,-0.528704,0.962317,-0.253141,-0.686543
0.050000,0.692580,-0.063728,-0.528005,0.957529,-0.252555,-0.679938
0.060000,0.685860,-0.063408,-0.527286,0.952731,-0.251971,-0.673456
0.070000,0.679268,-0.063089,-0.526546,0.947924,-0.251389,-0.667093
0.080000,0.672798,-0.062772,-0.525787,0.943106,-0.250808,-0.660846
0.090000,0.666447,-0.062457,-0.525009,0.938278,-0.250229,-0.654711
0.100000,0.660212,-0.062143,-0.524211,0.933441,-0.249652,-0.648685
0.110000,0.654089,-0.061830,-0.523395,0.928594,-0.249077,-0.642764
0.120000,0.648073,-0.061520,-0.522561,0.923737,-0.248503,-0.636945
0.130000,0.642163,-0.061211,-0.521709,0.918871,-0.247931,-0.631225
0.140000,0.636354,-0.060903,-0.520840,0.913994,-0.247361,-0.625602
0.150000,0.630645,-0.060597,-0.519953,0.909109,-0.246792,-0.620072
0.160000,0.625031,-0.060293,-0.519050,0.904213,-0.246225,-0.614632
0.170000,0.619510,-0.059990,-0.518131,0.899309,-0.245659,-0.609281
0.180000,0.614079,-0.059688,-0.517195,0.894395,-0.245095,-0.604015
0.190000,0.608737,-0.059389,-0.516244,0.889471,-0.244533,-0.598832
0.200000,0.603480,-0.059090,-0.515277,0.884539,-0.243972,-0.593731
0.210000,0.598306,-0.058794,-0.514296,0.879597,-0.243413,-0.588708
0.220000,0.593213,-0.058498,-0.513300,0.874646,-0.242856,-0.583763
0.230000,0.588198,-0.058205,-0.512289,0.869686,-0.242300,-0.578891
0.240000,0.583260,-0.057912,-0.511264,0.864716,-0.241746,-0.574093
0.250000,0.578396,-0.057622,-0.510226,0.859738,-0.241193,-0.569366
0.260000,0.573605,-0.057332,-0.509174,0.854751,-0.240642,-0.564707
0.270000,0.568885,-0.057044,-0.508108,0.849755,-0.240093,-0.560116
0.280000,0.564234,-0.056758,-0.507030,0.844750,-0.239545,-0.555591
0.290000,0.559649,-0.056473,-0.505939,0.839737,-0.238998,-0.551130
