0.000000,0.982411,-0.343787,0.734207,-0.141248,0.204984,-0.509178
0.010000,0.968257,-0.341678,0.725364,-0.145909,0.204532,-0.505337
0.020000,0.954564,-0.339588,0.716761,-0.150558,0.204081,-0.501544
0.030000,0.941307,-0.337514,0.708385,-0.155194,0.203631,-0.497798
0.040000,0.928462,-0.335458,0.700226,-0.159817,0.203183,-0.494098
0.050000,0.916008,-0.333419,0.692275,-0.164427,0.202735,-0.490444
0.060000,0.903924,-0.331396,0.684521,-0.169024,0.202289,-0.486834
0.070000,0.892191,-0.329390,0.676956,-0.173608,0.201844,-0.483268
0.080000,0.880793,-0.327400,0.669571,-0.178179,0.201400,-0.479744
0.090000,0.869712,-0.325426,0.662360,-0.182737,0.200957,-0.476262
0.100000,0.858934,-0.323469,0.655314,-0.187282,0.200516,-0.472820
0.110000,0.848444,-0.321527,0.648427,-0.191813,0.200075,-0.469419
0.120000,0.838230,-0.319600,0.641693,-0.196331,0.199636,-0.466057
0.130000,0.828278,-0.317689,0.635105,-0.200836,0.199198,-0.462734
0.140000,0.818578,-0.315792,0.628658,-0.205327,0.198761,-0.459448
0.150000,0.809119,-0.313911,0.622347,-0.209804,0.198325,-0.456199
0.160000,0.799890,-0.312045,0.616165,-0.214268,0.197890,-0.452987
0.170000,0.790881,-0.310193,0.610110,-0.218719,0.197456,-0.449810
0.180000,0.782084,-0.308355,0.604175,-0.223155,0.197023,-0.446668
0.190000,0.773490,-0.306532,0.598357,-0.227578,0.196592,-0.443561
0.200000,0.765091,-0.304723,0.592651,-0.231987,0.196162,-0.440487
0.210000,0.756880,-0.302928,0.587055,-0.236382,0.195732,-0.437446
0.220000,0.748848,-0.301146,0.581563,-0.240763,0.195304,-0.434438
0.230000,0.740990,-0.299378,0.576172,-0.245131,0.194877,-0.431462
0.240000,0.733299,-0.297624,0.570880,-0.249484,0.194451,-0.428517
0.250000,0.725769,-0.295882,0.565683,-0.253823,0.194026,-0.425603
0.260000,0.718394,-0.294154,0.560577,-0.258148,0.193602,-0.422719
0.270000,0.711168,-0.292439,0.555561,-0.262459,0.193180,-0.419865
0.280000,0.704087,-0.290737,0.550631,-0.266756,0.192758,-0.417040
0.290000,0.697145,-0.289047,0.545784,-0.271038,0.192337,-0.414244
0.300000,0.690338,-0.287370,0.541019,-0.275307,0.191918,-0.411476
0.310000,0.683660,-0.285705,0.536332,-0.279561,0.191500,-0.408735
0.320000,0.677109,-0.284053,0.531722,-0.283800,0.191082,-0.406022
0.330000,0.670679,-0.282412,0.527185,-0.288025,0.190666,-0.403336
0.340000,0.664367,-0.280784,0.522721,-0.292236,0.190251,-0.400677
0.350000,0.658169,-0.279167,0.518327,-0.296432,0.189836,-0.398043
0.360000,0.652082,-0.277563,0.514001,-0.300614,0.189423,-0.395435
